Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2020-09-12,1:16:00 AM,Saturday,ST CLAIR WEST STATION,MUNOA,5,10,N,YU,5786
2020-09-12,1:29:00 AM,Saturday,NORTH YORK CTR STATION,MUIS,0,0,S,YU,0
2020-09-12,1:49:00 AM,Saturday,QUEEN STATION,MUSC,0,0,N,YU,6096
2020-09-12,1:50:00 AM,Saturday,KIPLING STATION,SUAE,0,0,,BD,0
2020-09-12,6:05:00 AM,Saturday,GREENWOOD STATION,EUME,11,16,E,BD,5279
2020-09-12,6:17:00 AM,Saturday,KENNEDY SRT STATION,MRO,0,0,,SRT,0
2020-09-12,7:51:00 AM,Saturday,VICTORIA PARK STATION,MUIR,3,8,E,BD,5004
2020-09-12,9:43:00 AM,Saturday,FINCH STATION,MUSC,4,9,S,YU,5661
2020-09-12,9:54:00 AM,Saturday,ST CLAIR WEST STATION,PUMEL,0,0,,YU,0
2020-09-12,10:41:00 AM,Saturday,WOODBINE STATION,SUDP,5,10,E,BD,5080
2020-09-12,11:27:00 AM,Saturday,SHEPPARD STATION,MUSC,0,0,N,YU,5731
2020-09-12,11:44:00 AM,Saturday,EGLINTON STATION,SUDP,0,0,N,YU,5411
2020-09-12,12:11:00 PM,Saturday,FINCH STATION,MUIR,4,8,S,YU,5661
2020-09-12,12:23:00 PM,Saturday,FINCH STATION,MUSC,0,0,S,YU,5661
2020-09-12,12:47:00 PM,Saturday,COLLEGE STATION,SUDP,3,7,S,YU,5451
2020-09-12,1:05:00 PM,Saturday,HIGHWAY 407 STATION,MUIS,0,0,,YU,0
2020-09-12,3:17:00 PM,Saturday,DUNDAS WEST STATION,MUIRS,0,0,,BD,0
2020-09-12,3:43:00 PM,Saturday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2020-09-12,4:02:00 PM,Saturday,ROYAL YORK STATION,SUO,0,0,,BD,0
2020-09-12,4:43:00 PM,Saturday,SUMMERHILL STATION,MUPAA,0,0,N,YU,5871
2020-09-12,5:13:00 PM,Saturday,OSGOODE STATION,MUATC,0,0,N,YU,5736
2020-09-12,5:16:00 PM,Saturday,EGLINTON STATION,TUMVS,0,0,N,YU,5666
2020-09-12,5:19:00 PM,Saturday,COXWELL STATION,MUD,5,9,W,BD,5249
2020-09-12,5:53:00 PM,Saturday,QUEEN STATION,MUSC,3,6,N,YU,5561
2020-09-12,5:54:00 PM,Saturday,VAUGHAN MC STATION,TUATC,3,8,S,YU,6126
2020-09-12,7:00:00 PM,Saturday,VAUGHAN MC STATION,TUNIP,0,0,S,YU,5756
2020-09-12,7:13:00 PM,Saturday,SHERBOURNE STATION,SUEAS,17,22,W,BD,5203
2020-09-12,7:36:00 PM,Saturday,VICTORIA PARK STATION,SUO,0,0,W,BD,5234
2020-09-12,8:29:00 PM,Saturday,BATHURST STATION,MUO,0,0,,BD,0
2020-09-12,9:03:00 PM,Saturday,BLOOR STATION,SUAP,0,0,S,YU,0
2020-09-12,9:58:00 PM,Saturday,FINCH STATION,MUESA,5,10,S,YU,0
2020-09-12,10:00:00 PM,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2020-09-12,10:05:00 PM,Saturday,QUEEN STATION,TUMVS,6,11,S,YU,5816
2020-09-12,10:23:00 PM,Saturday,DUPONT STATION,TUO,5,10,N,YU,5816
2020-09-12,11:59:00 PM,Saturday,ST ANDREW STATION,MUPAA,0,0,S,YU,5461
2020-09-13,12:36:00 AM,Sunday,EGLINTON WEST STATION,SUO,0,0,,YU,0
2020-09-13,12:44:00 AM,Sunday,DUNDAS STATION,SUUT,0,0,S,YU,5961
2020-09-13,12:48:00 AM,Sunday,CHESTER STATION,TUMVS,0,0,E,BD,5124
2020-09-13,12:50:00 AM,Sunday,YONGE SHEP STATION,MUO,5,11,E,SHP,6181
2020-09-13,1:29:00 AM,Sunday,ISLINGTON STATION,MUIRS,0,0,E,BD,0
2020-09-13,2:12:00 AM,Sunday,DONLANDS STATION,TUMVS,0,0,E,BD,74
2020-09-13,7:24:00 AM,Sunday,YORK MILLS STATION,EUSC,0,0,N,YU,5546
2020-09-13,7:46:00 AM,Sunday,ST ANDREW STATION,MUNCA,0,0,,YU,0
2020-09-13,8:10:00 AM,Sunday,VAUGHAN MC STATION,TUNIP,4,9,S,YU,5891
2020-09-13,8:25:00 AM,Sunday,KENNEDY BD STATION,EUDO,4,8,W,BD,5338
2020-09-13,8:29:00 AM,Sunday,COLLEGE STATION,MUIRS,0,0,N,YU,5731
2020-09-13,8:36:00 AM,Sunday,EGLINTON STATION,MUNOA,5,10,N,YU,0
2020-09-13,9:22:00 AM,Sunday,SHERBOURNE STATION,SUDP,4,8,E,BD,5161
2020-09-13,10:06:00 AM,Sunday,KENNEDY BD STATION,SUDP,12,16,W,BD,5338
2020-09-13,10:16:00 AM,Sunday,LAWRENCE STATION,EUSC,0,0,N,YU,6011
2020-09-13,10:28:00 AM,Sunday,NORTH YORK CTR STATION,EUSC,0,0,N,YU,6011
2020-09-13,10:49:00 AM,Sunday,DAVISVILLE STATION,TUMVS,4,9,S,YU,6016
2020-09-13,11:26:00 AM,Sunday,EGLINTON STATION,MUIS,0,0,,YU,0
2020-09-13,12:33:00 PM,Sunday,OSGOODE STATION,MUIRS,0,0,,YU,0
2020-09-13,12:56:00 PM,Sunday,YONGE BD STATION,PUMEL,0,0,,BD,0
2020-09-13,1:16:00 PM,Sunday,ISLINGTON STATION,MUPAA,3,6,E,BD,5263
2020-09-13,1:23:00 PM,Sunday,PIONEER VILLAGE STATIO,MUATC,8,12,S,YU,5891
2020-09-13,1:48:00 PM,Sunday,CASTLE FRANK STATION,MUIR,0,0,E,BD,0
2020-09-13,1:48:00 PM,Sunday,KENNEDY BD STATION,EUAC,3,6,W,BD,5338
2020-09-13,2:41:00 PM,Sunday,VAUGHAN MC STATION,MUNOA,4,8,S,YU,0
2020-09-13,3:51:00 PM,Sunday,PIONEER VILLAGE STATIO,MUIS,0,0,,YU,0
2020-09-13,4:02:00 PM,Sunday,DUFFERIN STATION,MUPR1,58,62,E,BD,5252
2020-09-13,5:31:00 PM,Sunday,YORKDALE STATION,MUIS,0,0,N,YU,5586
2020-09-13,5:38:00 PM,Sunday,SUMMERHILL STATION,EUSC,0,0,E,YU,6011
2020-09-13,5:57:00 PM,Sunday,CHESTER STATION,SUDP,0,0,,BD,0
2020-09-13,5:57:00 PM,Sunday,YORK MILLS STATION,SUEAS,11,15,S,YU,5476
2020-09-13,6:19:00 PM,Sunday,KIPLING STATION,EUDO,4,8,W,BD,5212
2020-09-13,6:29:00 PM,Sunday,BROADVIEW STATION,SUAP,19,24,W,BD,5199
2020-09-13,8:19:00 PM,Sunday,PAPE STATION,MUIS,0,0,,BD,0
2020-09-13,8:35:00 PM,Sunday,SHEPPARD STATION,EUSC,0,0,N,YU,6011
2020-09-13,8:37:00 PM,Sunday,NORTH YORK CTR STATION,EUSC,0,0,N,YU,6011
2020-09-13,9:18:00 PM,Sunday,VICTORIA PARK STATION,SUDP,0,0,,BD,0
2020-09-13,10:00:00 PM,Sunday,ELLESMERE STATION,MRO,0,0,,SRT,0
2020-09-13,10:00:00 PM,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2020-09-13,10:35:00 PM,Sunday,VICTORIA PARK STATION,EUNT,3,7,W,BD,5216
2020-09-13,10:51:00 PM,Sunday,DUNDAS WEST STATION,TUO,19,23,W,BD,5196
2020-09-13,11:45:00 PM,Sunday,NORTH YORK CTR STATION,SUO,14,19,N,YU,5536
2020-09-14,12:14:00 AM,Monday,UNION STATION TO KING,PUSTP,101,107,N,YU,6096
2020-09-14,12:57:00 AM,Monday,SPADINA BD STATION,MUIS,0,0,,BD,0
2020-09-14,1:01:00 AM,Monday,BLOOR STATION,MUTO,6,9,N,YU,6046
2020-09-14,6:00:00 AM,Monday,TORONTO TRANSIT COMMIS,MUO,0,0,,BD,0
2020-09-14,6:00:00 AM,Monday,TORONTO TRANSIT COMMIS,MUO,0,0,,SHP,0
2020-09-14,6:00:00 AM,Monday,TORONTO TRANSIT COMMIS,MRO,0,0,,SRT,0
2020-09-14,6:07:00 AM,Monday,MCCOWAN STATION,ERNEA,5,10,S,SRT,0
2020-09-14,6:09:00 AM,Monday,FINCH STATION,MUSC,0,0,S,YU,5441
2020-09-14,6:28:00 AM,Monday,KEELE STATION,SUEAS,9,12,W,BD,5313
2020-09-14,7:28:00 AM,Monday,ST GEORGE YUS STATION,MUIS,0,0,,YU,0
2020-09-14,8:44:00 AM,Monday,FINCH STATION,MUSC,0,0,S,YU,5441
2020-09-14,11:07:00 AM,Monday,LAWRENCE STATION,SUAP,5,8,S,YU,5706
2020-09-14,12:50:00 PM,Monday,OSGOODE STATION,MUATC,7,10,N,YU,5896
2020-09-14,2:04:00 PM,Monday,DAVISVILLE STATION,TUSC,0,0,S,YU,5731
2020-09-14,2:54:00 PM,Monday,MUSEUM STATION,SUDP,3,6,S,YU,5806
2020-09-14,3:05:00 PM,Monday,MCCOWAN STATION,ERNEA,5,10,S,SRT,0
2020-09-14,3:45:00 PM,Monday,SHERBOURNE STATION,MUDD,4,8,W,BD,5028
2020-09-14,4:11:00 PM,Monday,MCCOWAN STATION,MRPAA,0,0,S,SRT,3019
2020-09-14,4:24:00 PM,Monday,KIPLING STATION,MUTO,4,8,E,BD,5028
2020-09-14,5:44:00 PM,Monday,DONLANDS STATION,SUDP,0,0,,BD,0
2020-09-14,5:44:00 PM,Monday,KENNEDY BD STATION,MUIR,4,8,W,BD,5049
2020-09-14,6:09:00 PM,Monday,FINCH STATION,MUPAA,0,0,S,YU,5466
2020-09-14,6:33:00 PM,Monday,PAPE STATION,MUIS,0,0,,BD,0
2020-09-14,7:42:00 PM,Monday,PAPE STATION,MUIS,0,0,,BD,0
2020-09-14,8:19:00 PM,Monday,OSGOODE STATION,MUPLA,10,13,N,YU,5766
2020-09-14,9:22:00 PM,Monday,FINCH STATION,MUTD,4,7,N,YU,5546
2020-09-14,9:37:00 PM,Monday,MCCOWAN STATION,ERNEA,6,12,S,SRT,3008
2020-09-14,10:00:00 PM,Monday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2020-09-14,10:08:00 PM,Monday,KENNEDY BD STATION,EUBO,3,6,W,BD,5218
2020-09-14,11:00:00 PM,Monday,YONGE UNIVERSITY SPADI,MUO,0,0,,YU,0
2020-09-14,11:41:00 PM,Monday,KENNEDY SRT STATION,ERDO,0,0,N,SRT,3027
2020-09-15,5:42:00 AM,Tuesday,WOODBINE STATION,MUNCA,0,0,,BD,0
2020-09-15,6:07:00 AM,Tuesday,MCCOWAN STATION,ERNEA,5,10,S,SRT,0
2020-09-15,6:32:00 AM,Tuesday,DUNDAS STATION,TUSC,0,0,N,YU,6011
2020-09-15,7:14:00 AM,Tuesday,FINCH STATION,MUSC,0,0,S,YU,5441
2020-09-15,8:22:00 AM,Tuesday,BROADVIEW STATION,SUAP,6,10,W,BD,5272
2020-09-15,9:32:00 AM,Tuesday,OSGOODE STATION,MUATC,3,6,N,YU,5731
2020-09-15,9:38:00 AM,Tuesday,ST PATRICK STATION,MUATC,5,8,N,YU,5731
2020-09-15,11:21:00 AM,Tuesday,UNION STATION,MUIS,0,0,,YU,0
2020-09-15,11:36:00 AM,Tuesday,LAWRENCE EAST STATION,MRTO,5,10,N,SRT,3019
2020-09-15,11:44:00 AM,Tuesday,FINCH STATION,SUO,6,9,S,YU,5731
2020-09-15,11:57:00 AM,Tuesday,ST GEORGE BD STATION,MUIRS,0,0,E,BD,5171
2020-09-15,1:06:00 PM,Tuesday,LAWRENCE STATION,TUOS,3,6,S,YU,6036
2020-09-15,1:24:00 PM,Tuesday,LAWRENCE WEST STATION,PUSSW,40,44,S,YU,5806
2020-09-15,1:43:00 PM,Tuesday,VAUGHAN MC STATION,TUATC,0,0,N,YU,5856
2020-09-15,2:10:00 PM,Tuesday,ST CLAIR WEST STATION,MUNCA,0,0,,YU,0
2020-09-15,2:40:00 PM,Tuesday,SCARBOROUGH CTR STATIO,ERNT,36,41,S,SRT,3000
2020-09-15,3:05:00 PM,Tuesday,MCCOWAN STATION,ERNEA,5,10,S,SRT,0
2020-09-15,3:35:00 PM,Tuesday,BLOOR STATION,MUIRS,0,0,N,YU,0
2020-09-15,3:53:00 PM,Tuesday,HIGH PARK STATION,SUAP,0,0,W,BD,5055
2020-09-15,5:20:00 PM,Tuesday,YORK MILLS STATION,TUOS,0,0,N,YU,5806
2020-09-15,6:43:00 PM,Tuesday,CHESTER STATION,MUIS,0,0,W,BD,0
2020-09-15,7:12:00 PM,Tuesday,PAPE STATION,MUIS,0,0,,BD,0
2020-09-15,7:39:00 PM,Tuesday,SUMMERHILL STATION,EUSC,0,0,S,YU,5731
2020-09-15,8:10:00 PM,Tuesday,CHESTER STATION,SUO,4,10,E,BD,5233
2020-09-15,8:26:00 PM,Tuesday,DUNDAS STATION,MUIRS,0,0,,YU,0
2020-09-15,8:51:00 PM,Tuesday,BAY STATION,SUDP,4,10,E,BD,5338
2020-09-15,9:57:00 PM,Tuesday,MAIN STREET STATION,MUIS,0,0,,BD,0
2020-09-15,9:59:00 PM,Tuesday,BLOOR STATION,SUDP,8,12,S,YU,5556
2020-09-15,10:00:00 PM,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2020-09-15,10:03:00 PM,Tuesday,YONGE BD STATION,SUO,0,0,E,BD,5161
2020-09-15,10:35:00 PM,Tuesday,MCCOWAN YARD,ERNEA,6,12,S,SRT,0
2020-09-15,11:00:00 PM,Tuesday,YONGE / UNIVERSITY - L,MUO,0,0,,YU,0
2020-09-15,11:05:00 PM,Tuesday,COLLEGE STATION,MUPAA,0,0,N,YU,5546
2020-09-16,12:19:00 AM,Wednesday,VAUGHAN MC STATION,MUIE,5,10,S,YU,5446
2020-09-16,12:24:00 AM,Wednesday,KENNEDY BD STATION,MUPAA,0,0,E,BD,5348
2020-09-16,1:10:00 AM,Wednesday,MAIN STREET STATION,MUIS,0,0,,BD,0
2020-09-16,1:40:00 AM,Wednesday,DAVISVILLE STATION,PUTOE,0,0,S,YU,38
2020-09-16,6:07:00 AM,Wednesday,MCCOWAN STATION,ERNEA,5,10,S,SRT,0
2020-09-16,6:16:00 AM,Wednesday,QUEEN STATION,MUSC,0,0,N,YU,5796
2020-09-16,7:57:00 AM,Wednesday,KENNEDY BD STATION,PUSCR,3,6,W,BD,5325
2020-09-16,8:31:00 AM,Wednesday,YONGE SHEP STATION,TUDOE,14,19,E,SHP,6186
2020-09-16,9:45:00 AM,Wednesday,COXWELL STATION,TUMVS,0,0,E,BD,5056
2020-09-16,12:35:00 PM,Wednesday,BLOOR STATION,MUIS,0,0,N,YU,0
2020-09-16,1:09:00 PM,Wednesday,HIGHWAY 407 STATION,TUOS,0,0,S,YU,6061
2020-09-16,1:10:00 PM,Wednesday,MCCOWAN STATION,ERNEA,6,12,S,SRT,0
2020-09-16,2:15:00 PM,Wednesday,GLENCAIRN STATION,TUATC,3,6,S,YU,5841
2020-09-16,2:20:00 PM,Wednesday,FINCH STATION,TUOS,3,6,N,YU,5781
2020-09-16,2:38:00 PM,Wednesday,MCCOWAN STATION,ERNEA,5,10,S,SRT,0
2020-09-16,4:19:00 PM,Wednesday,WOODBINE STATION,SUDP,3,6,E,BD,5016
2020-09-16,4:24:00 PM,Wednesday,SHEPPARD STATION,TUCC,0,0,N,YU,5481
2020-09-16,4:38:00 PM,Wednesday,WARDEN STATION,MUIS,0,0,,BD,0
2020-09-16,7:00:00 PM,Wednesday,DUNDAS WEST STATION,SUDP,0,0,,BD,0
2020-09-16,7:27:00 PM,Wednesday,KIPLING STATION,TUNIP,5,8,E,BD,5126
2020-09-16,7:42:00 PM,Wednesday,YONGE BD STATION,MUIRS,0,0,,BD,0
2020-09-16,8:04:00 PM,Wednesday,VICTORIA PARK STATION,TUMVS,4,10,W,BD,5168
2020-09-16,8:16:00 PM,Wednesday,DUPONT STATION,MUPAA,0,0,S,YU,5901
2020-09-16,8:18:00 PM,Wednesday,SHEPPARD STATION,MUTD,0,0,N,YU,5531
2020-09-16,9:15:00 PM,Wednesday,BAY STATION,SUDP,0,0,E,BD,5303
2020-09-16,10:00:00 PM,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2020-09-16,10:18:00 PM,Wednesday,MCCOWAN YARD,ERNEA,6,12,S,SRT,0
2020-09-16,11:00:00 PM,Wednesday,YONGE UNIVERSITY LINE,MUO,0,0,,YU,0
2020-09-16,11:17:00 PM,Wednesday,GLENCAIRN STATION,SUUT,0,0,N,YU,5441
2020-09-16,11:45:00 PM,Wednesday,BESSARION STATION,EUDO,8,13,E,SHP,6176
2020-09-17,12:52:00 AM,Thursday,DAVISVILLE STATION,MUIS,0,0,,YU,0
2020-09-17,1:07:00 AM,Thursday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2020-09-17,2:01:00 AM,Thursday,YORK UNIVERSITY STATIO,MUIS,0,0,S,YU,0
2020-09-17,5:38:00 AM,Thursday,YORK MILLS STATION,PUTWZ,5,0,N,YU,5916
2020-09-17,5:42:00 AM,Thursday,EGLINTON STATION,TUO,5,10,N,YU,5636
2020-09-17,6:02:00 AM,Thursday,MCCOWAN STATION,ERNEA,5,10,S,SRT,3008
2020-09-17,6:07:00 AM,Thursday,MCCOWAN STATION,ERNEA,5,10,S,SRT,3000
2020-09-17,6:31:00 AM,Thursday,KENNEDY BD STATION,MUIS,4,8,W,BD,5287
2020-09-17,8:11:00 AM,Thursday,BAY STATION,SUDP,6,10,W,BD,5226
2020-09-17,9:14:00 AM,Thursday,COLLEGE STATION,MUTD,0,0,S,YU,5566
2020-09-17,9:32:00 AM,Thursday,MAIN STREET STATION,SUAE,0,0,W,BD,5256
2020-09-17,10:37:00 AM,Thursday,FINCH STATION,TUMVS,0,0,N,YU,6091
2020-09-17,11:12:00 AM,Thursday,EGLINTON WEST STATION,SUAP,0,0,S,YU,5461
2020-09-17,11:49:00 AM,Thursday,COLLEGE STATION,MUO,0,0,S,YU,0
2020-09-17,12:04:00 PM,Thursday,FINCH STATION,MUSC,0,0,S,YU,6121
2020-09-17,12:06:00 PM,Thursday,BROADVIEW STATION,PUSO,3,7,W,BD,5014
2020-09-17,12:33:00 PM,Thursday,BLOOR STATION,MUIS,0,0,S,YU,0
2020-09-17,12:34:00 PM,Thursday,YORK MILLS STATION,TUMVS,8,12,N,YU,5581
2020-09-17,12:41:00 PM,Thursday,MCCOWAN STATION,MRPAA,0,0,N,SRT,3019
2020-09-17,12:59:00 PM,Thursday,YONGE SHEP STATION,TUSC,0,0,W,SHP,6141
2020-09-17,1:58:00 PM,Thursday,VAUGHAN MC STATION,MUATC,3,6,S,YU,6136
2020-09-17,2:09:00 PM,Thursday,VICTORIA PARK STATION,TUMVS,0,0,W,BD,5193
2020-09-17,2:25:00 PM,Thursday,COXWELL STATION,MUIR,6,9,E,BD,5290
2020-09-17,2:38:00 PM,Thursday,VAUGHAN MC STATION,PUSIO,0,0,S,YU,6091
2020-09-17,3:00:00 PM,Thursday,SCARBOROUGH CTR STATIO,PREL,0,0,,SRT,0
2020-09-17,4:07:00 PM,Thursday,ST. ANDREW STATION,SUAP,0,0,,YU,0
2020-09-17,4:13:00 PM,Thursday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2020-09-17,4:18:00 PM,Thursday,YORKDALE STATION,MUPAA,0,0,N,YU,5531
2020-09-17,4:33:00 PM,Thursday,LAWRENCE WEST STATION,MUPAA,3,6,N,YU,6096
2020-09-17,5:06:00 PM,Thursday,LAWRENCE STATION,EUSC,0,0,S,YU,5731
2020-09-17,5:36:00 PM,Thursday,COLLEGE STATION,SUDP,9,12,N,YU,6051
2020-09-17,6:34:00 PM,Thursday,PAPE STATION,MUIS,0,0,,BD,0
2020-09-17,6:44:00 PM,Thursday,ROYAL YORK STATION,MUPAA,0,6,E,BD,5171
2020-09-17,7:39:00 PM,Thursday,OSGOODE STATION,SUAP,24,27,S,YU,5881
2020-09-17,8:23:00 PM,Thursday,GLENCAIRN STATION,SUO,0,0,,YU,0
2020-09-17,9:58:00 PM,Thursday,YORK UNIVERSITY STATIO,MUPAA,0,0,N,YU,5536
2020-09-17,9:59:00 PM,Thursday,OSSINGTON STATION,SUDP,0,0,W,BD,5189
2020-09-17,10:00:00 PM,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2020-09-17,10:21:00 PM,Thursday,BESSARION STATION,MUPAA,0,0,W,SHP,6166
2020-09-17,10:42:00 PM,Thursday,BAYVIEW STATION,TUOS,3,8,E,SHP,6186
2020-09-17,11:00:00 PM,Thursday,YONGE UNIVERSITY LINE,MUO,0,0,,YU,0
2020-09-17,11:34:00 PM,Thursday,ST CLAIR STATION,MUIRS,0,0,N,YU,0
2020-09-18,12:41:00 AM,Friday,DUPONT STATION,SUDP,5,10,N,YU,6126
2020-09-18,1:36:00 AM,Friday,QUEEN STATION,MUATC,15,20,S,YU,6036
2020-09-18,5:16:00 AM,Friday,DAVISVILLE YARD,PUTOE,0,0,,YU,0
2020-09-18,5:34:00 AM,Friday,NORTH YORK CTR STATION,TUOS,4,8,S,YU,5816
2020-09-18,5:55:00 AM,Friday,YONGE BD STATION,TUO,4,0,W,BD,5132
2020-09-18,6:04:00 AM,Friday,QUEEN STATION,MUATC,4,8,S,YU,5811
2020-09-18,6:07:00 AM,Friday,MCCOWAN STATION,ERNEA,5,10,S,SRT,3000
2020-09-18,6:15:00 AM,Friday,DONLANDS STATION,MUIR,0,0,,BD,0
2020-09-18,8:31:00 AM,Friday,BLOOR STATION,PUMEL,0,0,N,YU,0
2020-09-18,8:55:00 AM,Friday,MCCOWAN STATION,ERTC,6,12,S,SRT,3008
2020-09-18,10:39:00 AM,Friday,GREENWOOD YARD,MUODC,0,0,,BD,0
2020-09-18,11:48:00 AM,Friday,MAIN STREET STATION,SUDP,6,9,W,BD,5303
2020-09-18,12:43:00 PM,Friday,LESLIE STATION,TUSC,4,9,W,SHP,6181
2020-09-18,1:16:00 PM,Friday,SPADINA BD STATION,MUTD,4,7,E,BD,5671
2020-09-18,1:58:00 PM,Friday,KENNEDY BD STATION,MUSAN,3,6,E,BD,5210
2020-09-18,2:00:00 PM,Friday,COXWELL STATION,TUSUP,5,8,E,BD,0
2020-09-18,2:11:00 PM,Friday,KIPLING STATION,TUMVS,15,18,W,BD,5021
2020-09-18,2:15:00 PM,Friday,COXWELL STATION,TUNIP,5,8,E,BD,5287
2020-09-18,2:27:00 PM,Friday,KIPLING STATION,TUO,3,6,W,BD,0
2020-09-18,2:29:00 PM,Friday,DAVISVILLE STATION,EUSC,0,0,S,YU,5606
2020-09-18,2:55:00 PM,Friday,CHRISTIE STATION,TUMVS,0,0,E,BD,5176
2020-09-18,4:03:00 PM,Friday,SCARBOROUGH CTR STATIO,ERNEA,5,10,S,SRT,0
2020-09-18,5:05:00 PM,Friday,WARDEN STATION,TUMVS,3,6,E,BD,5199
2020-09-18,5:23:00 PM,Friday,DUNDAS WEST STATION,MUNCA,0,0,,BD,0
2020-09-18,5:57:00 PM,Friday,DAVISVILLE STATION,MUIS,0,0,,YU,0
2020-09-18,7:01:00 PM,Friday,ST GEORGE YUS STATION,MUPAA,3,6,S,YU,6136
2020-09-18,7:16:00 PM,Friday,VAUGHAN MC STATION,MUI,4,8,N,YU,6021
2020-09-18,7:55:00 PM,Friday,EGLINTON WEST STATION,MUIR,13,17,N,YU,5626
2020-09-18,8:54:00 PM,Friday,COXWELL STATION,MUIS,0,0,,BD,0
2020-09-18,8:58:00 PM,Friday,FINCH STATION,MUPAA,0,0,N,YU,5651
2020-09-18,8:59:00 PM,Friday,ST CLAIR STATION,SUDP,5,8,S,YU,5896
2020-09-18,9:02:00 PM,Friday,KIPLING STATION,MUIRS,0,0,,BD,0
2020-09-18,10:00:00 PM,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2020-09-18,10:45:00 PM,Friday,FINCH STATION,TUNOA,5,10,S,YU,0
2020-09-19,12:01:00 AM,Saturday,KENNEDY BD STATION,MUIR,3,9,W,BD,5156
2020-09-19,12:21:00 AM,Saturday,CHRISTIE STATION,TUMVS,0,0,E,BD,5069
2020-09-19,12:23:00 AM,Saturday,BLOOR STATION,MUIRS,0,0,N,YU,0
2020-09-19,12:34:00 AM,Saturday,SHERBOURNE STATION,MUIRS,0,0,,BD,0
2020-09-19,12:44:00 AM,Saturday,FINCH WEST STATION,TUO,5,10,N,YU,5626
2020-09-19,2:35:00 AM,Saturday,LESLIE STATION,SUO,0,0,,SHP,0
2020-09-19,4:39:00 AM,Saturday,LAWRENCE TO ST CLAIR,MUO,0,0,,YU,0
2020-09-19,5:03:00 AM,Saturday,KIPLING STATION,MUIS,0,0,,BD,0
2020-09-19,6:08:00 AM,Saturday,MCCOWAN STATION,MRO,3,9,W,SRT,3010
2020-09-19,8:00:00 AM,Saturday,EGLINTON STATION,MUIS,0,0,,YU,0
2020-09-19,8:06:00 AM,Saturday,DOWNSVIEW PARK STATION,PUMEL,0,0,,YU,0
2020-09-19,8:36:00 AM,Saturday,VICTORIA PARK STATION,MUPLB,6,11,E,BD,5344
2020-09-19,10:15:00 AM,Saturday,VAUGHAN MC STATION,MUNOA,5,10,S,YU,5641
2020-09-19,10:45:00 AM,Saturday,VAUGHAN MC STATION,TUNIP,6,11,S,YU,5811
2020-09-19,11:48:00 AM,Saturday,MAIN STREET STATION,MUIS,0,0,,BD,0
2020-09-19,12:55:00 PM,Saturday,KIPLING STATION,SUAE,0,0,,BD,0
2020-09-19,1:52:00 PM,Saturday,QUEEN STATION,EUSC,3,8,S,YU,6026
2020-09-19,2:55:00 PM,Saturday,ST CLAIR STATION,MUIS,0,0,N,YU,0
2020-09-19,3:40:00 PM,Saturday,MAIN STREET STATION,MUIS,0,0,,BD,0
2020-09-19,3:52:00 PM,Saturday,BLOOR STATION,SUAE,0,0,N,YU,0
2020-09-19,4:06:00 PM,Saturday,JANE STATION,MUI,6,10,W,BD,5065
2020-09-19,4:06:00 PM,Saturday,MCCOWAN STATION,ERTC,6,12,S,SRT,3008
2020-09-19,6:01:00 PM,Saturday,DON MILLS STATION,PUSTS,0,0,W,SHP,6171
2020-09-19,7:38:00 PM,Saturday,KENNEDY BD STATION,SUAP,0,0,,BD,0
2020-09-19,8:05:00 PM,Saturday,KIPLING STATION,SUDP,5,10,E,BD,5207
2020-09-19,9:24:00 PM,Saturday,ST CLAIR WEST STATION,MUIS,0,0,,YU,0
2020-09-19,10:00:00 PM,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2020-09-19,10:01:00 PM,Saturday,BROADVIEW STATION,MUIRS,0,0,E,BD,0
2020-09-19,10:03:00 PM,Saturday,KENNEDY BD STATION,MUIRS,0,0,,BD,0
2020-09-19,10:12:00 PM,Saturday,DON MILLS STATION,PUTR,0,0,E,SHP,6186
2020-09-19,10:31:00 PM,Saturday,DON MILLS STATION,PUTR,0,0,E,SHP,6186
2020-09-19,10:58:00 PM,Saturday,DON MILLS STATION,PUTR,0,0,E,SHP,6186
2020-09-19,11:09:00 PM,Saturday,MAIN STREET STATION,MUIS,0,0,,BD,0
2020-09-19,11:12:00 PM,Saturday,OSGOODE STATION,MUO,23,28,S,YU,5641
2020-09-19,11:43:00 PM,Saturday,OSGOODE STATION,MUATC,4,9,S,YU,5641
2020-09-20,12:19:00 AM,Sunday,WILSON STATION,MUI,0,0,N,YU,5901
2020-09-20,1:12:00 AM,Sunday,KIPLING STATION,MUI,5,10,E,BD,5030
2020-09-20,1:30:00 AM,Sunday,BAY STATION,MUIS,0,0,,BD,0
